2026-06-03 15:01:16 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491676225 x=-0.000 y=0.013 z=9.813
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681440 x=0.715 y=-0.538 z=0.370
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681442 x=20.506 y=-2.938 z=41.160
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681445 x=-0.005 y=0.006 z=9.816
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681447 x=-0.312 y=0.832 z=0.024
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681449 x=20.163 y=-7.212 z=40.807
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681452 x=-0.005 y=0.005 z=9.818
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681454 x=-0.253 y=0.298 z=-1.022
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681456 x=18.806 y=-6.842 z=38.110
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681459 x=-0.000 y=-0.008 z=9.787
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681461 x=0.477 y=-0.312 z=0.387
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681463 x=21.180 y=-4.113 z=40.589
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681465 x=-0.004 y=-0.004 z=9.813
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681467 x=1.129 y=-0.489 z=-0.132
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681470 x=20.047 y=-5.157 z=40.953
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681473 x=-0.010 y=-0.003 z=9.819
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681475 x=0.273 y=0.078 z=0.410
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681477 x=20.050 y=-5.201 z=39.063
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681479 x=0.002 y=0.002 z=9.820
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681481 x=-0.092 y=-0.305 z=-0.111
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681484 x=19.201 y=-5.769 z=39.488
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681486 x=-0.003 y=0.003 z=9.801
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681489 x=0.375 y=0.775 z=-0.208
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681491 x=20.383 y=-7.021 z=40.919
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681495 x=0.001 y=-0.003 z=9.797
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681498 x=-0.319 y=-0.026 z=-1.142
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681500 x=19.000 y=-4.221 z=40.306
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681502 x=-0.010 y=-0.001 z=9.790
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681505 x=-0.135 y=0.854 z=0.034
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681508 x=21.940 y=-4.925 z=39.779
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681515 x=0.003 y=0.004 z=9.802
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681518 x=-0.129 y=-0.753 z=-0.089
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681522 x=21.184 y=-6.430 z=40.265
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681524 x=0.000 y=0.005 z=9.795
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681527 x=-0.013 y=0.390 z=-0.472
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681530 x=19.591 y=-5.518 z=41.231
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681533 x=0.004 y=0.003 z=9.809
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681538 x=0.485 y=-0.240 z=0.450
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681540 x=21.070 y=-6.232 z=41.069
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681547 x=-0.003 y=0.003 z=9.799
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681552 x=-0.007 y=-0.424 z=-0.798
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681556 x=20.055 y=-5.447 z=40.535
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681560 x=0.005 y=-0.003 z=9.820
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681563 x=0.135 y=-0.208 z=0.031
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681565 x=20.459 y=-6.658 z=41.508
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681568 x=-0.005 y=0.000 z=9.817
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681573 x=0.330 y=0.110 z=0.073
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681576 x=19.301 y=-5.032 z=41.108
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681582 x=0.012 y=0.010 z=9.796
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681591 x=-0.349 y=0.833 z=-0.033
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681596 x=20.321 y=-4.250 z=38.551
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681599 x=0.006 y=-0.001 z=9.807
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681603 x=0.535 y=0.516 z=0.942
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681607 x=19.192 y=-5.581 z=40.833
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681610 x=0.006 y=0.003 z=9.815
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681615 x=0.409 y=-0.139 z=-0.307
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681618 x=20.494 y=-3.990 z=39.839
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681622 x=0.018 y=0.002 z=9.803
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681625 x=-0.195 y=-0.335 z=-0.614
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681630 x=21.097 y=-4.241 z=39.468
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681633 x=0.003 y=0.005 z=9.818
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681636 x=0.074 y=0.428 z=0.285
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681639 x=20.210 y=-5.537 z=40.277
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681646 x=0.004 y=-0.006 z=9.809
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681653 x=-0.459 y=0.349 z=-0.905
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681660 x=19.051 y=-4.675 z=41.176
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681662 x=0.009 y=-0.005 z=9.810
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681665 x=0.017 y=-0.807 z=-0.098
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681667 x=20.341 y=-5.539 z=39.195
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681669 x=0.005 y=0.006 z=9.793
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681672 x=-0.304 y=0.141 z=0.322
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681675 x=21.300 y=-4.915 z=39.550
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681677 x=0.009 y=0.010 z=9.813
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681679 x=-0.071 y=-0.450 z=0.266
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681681 x=20.632 y=-6.249 z=38.154
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681684 x=0.003 y=0.002 z=9.802
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681686 x=0.002 y=-0.063 z=0.844
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681689 x=19.563 y=-7.006 z=38.327
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681691 x=0.008 y=0.002 z=9.819
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681693 x=0.479 y=0.370 z=-0.782
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681695 x=20.104 y=-3.451 z=40.347
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681698 x=0.000 y=0.005 z=9.812
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681700 x=-0.094 y=0.009 z=0.180
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681703 x=20.287 y=-5.128 z=39.594
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681705 x=0.004 y=0.006 z=9.807
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681708 x=1.367 y=0.090 z=-0.061
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681710 x=19.300 y=-5.465 z=40.326
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681712 x=0.006 y=0.001 z=9.819
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681716 x=0.466 y=-0.420 z=-0.180
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681719 x=21.089 y=-4.107 z=39.513
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681722 x=0.004 y=0.010 z=9.802
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681725 x=0.295 y=-0.390 z=0.337
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681727 x=19.590 y=-4.721 z=40.191
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681731 x=0.002 y=0.005 z=9.813
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681737 x=-0.189 y=-0.466 z=-0.756
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681740 x=19.444 y=-4.153 z=39.438
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681742 x=0.002 y=-0.006 z=9.808
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681748 x=0.072 y=0.173 z=0.172
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681752 x=20.381 y=-4.127 z=39.625
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681755 x=0.014 y=0.006 z=9.806
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681758 x=-0.170 y=0.549 z=0.394
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681761 x=21.189 y=-4.909 z=40.578
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681763 x=0.012 y=-0.003 z=9.797
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681819 x=-0.284 y=-0.600 z=0.060
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681826 x=18.484 y=-4.345 z=39.021
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681830 x=0.012 y=0.003 z=9.813
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681836 x=-0.468 y=-0.264 z=-0.258
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681841 x=18.711 y=-4.453 z=38.562
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681845 x=-0.003 y=-0.002 z=9.807
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681849 x=0.119 y=0.091 z=0.240
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681854 x=18.371 y=-5.136 z=42.717
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681857 x=0.005 y=0.007 z=9.816
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681860 x=-0.237 y=0.180 z=-0.269
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681863 x=19.548 y=-6.637 z=40.394
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681865 x=0.005 y=0.001 z=9.810
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681868 x=-0.596 y=0.405 z=0.891
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681871 x=20.453 y=-5.826 z=40.270
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681874 x=0.007 y=0.010 z=9.831
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681876 x=-0.314 y=-0.111 z=0.587
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681878 x=20.106 y=-4.119 z=40.674
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681881 x=0.000 y=0.001 z=9.807
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681883 x=-0.448 y=0.005 z=-0.022
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681887 x=20.064 y=-3.042 z=39.691
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681889 x=0.012 y=-0.002 z=9.803
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681891 x=-0.227 y=-0.040 z=-0.097
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681893 x=19.629 y=-3.589 z=40.643
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681896 x=0.012 y=0.003 z=9.813
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681898 x=1.122 y=-0.373 z=0.432
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681901 x=21.625 y=-3.830 z=40.389
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681904 x=0.012 y=0.001 z=9.815
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681906 x=0.212 y=-0.892 z=-0.464
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681909 x=19.130 y=-4.560 z=41.669
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681911 x=0.014 y=0.008 z=9.795
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681913 x=0.639 y=0.481 z=-0.145
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681916 x=19.562 y=-3.387 z=39.157
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681919 x=0.006 y=0.011 z=9.822
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681922 x=-0.250 y=-0.282 z=1.204
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681924 x=20.187 y=-6.136 z=38.675
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681927 x=0.009 y=0.002 z=9.812
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681930 x=-0.576 y=-0.034 z=0.871
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681933 x=19.325 y=-3.362 z=40.163
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681937 x=0.016 y=0.004 z=9.798
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681940 x=-0.755 y=-0.006 z=0.224
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681942 x=20.139 y=-4.954 z=39.425
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681944 x=0.024 y=0.006 z=9.805
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681946 x=0.128 y=-0.318 z=0.150
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681948 x=19.504 y=-5.639 z=40.034
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681956 x=0.012 y=0.003 z=9.815
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681959 x=0.115 y=0.075 z=-0.625
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681961 x=20.820 y=-3.850 z=39.904
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681963 x=0.006 y=0.009 z=9.807
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681965 x=0.208 y=-0.527 z=0.907
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681968 x=19.878 y=-5.170 z=39.056
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681971 x=0.014 y=0.003 z=9.802
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681973 x=-0.419 y=-0.116 z=-0.262
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681976 x=20.895 y=-4.026 z=40.443
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681978 x=0.010 y=-0.004 z=9.807
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681981 x=-0.300 y=-0.484 z=0.569
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681983 x=19.356 y=-5.445 z=39.583
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681986 x=0.004 y=0.009 z=9.812
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681989 x=-0.130 y=0.269 z=0.855
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681991 x=18.914 y=-7.665 z=40.069
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491681993 x=0.009 y=0.004 z=9.799
2026-06-03 15:01:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491681995 x=0.418 y=0.164 z=0.325
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491681998 x=19.584 y=-5.482 z=39.210
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682000 x=0.011 y=0.009 z=9.816
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682003 x=-0.169 y=0.154 z=0.485
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682005 x=20.449 y=-4.780 z=41.231
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682007 x=0.007 y=0.007 z=9.808
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682010 x=-0.016 y=0.510 z=-0.111
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682012 x=18.424 y=-5.652 z=39.858
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682015 x=0.014 y=0.008 z=9.793
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682017 x=-0.227 y=-0.346 z=-0.525
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682020 x=21.398 y=-6.535 z=39.659
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682022 x=0.009 y=0.009 z=9.807
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682025 x=-0.728 y=-0.385 z=0.207
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682028 x=18.814 y=-4.729 z=41.596
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682030 x=0.009 y=0.018 z=9.797
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682034 x=0.705 y=0.262 z=-0.368
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682037 x=19.706 y=-5.450 z=40.175
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682041 x=0.018 y=0.013 z=9.795
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682045 x=0.648 y=-0.373 z=-0.170
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682048 x=19.511 y=-2.452 z=39.751
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682053 x=0.005 y=0.010 z=9.803
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682057 x=0.300 y=0.097 z=-1.128
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682061 x=18.187 y=-3.948 z=41.125
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682064 x=0.005 y=0.007 z=9.812
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682068 x=-0.610 y=1.074 z=0.158
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682072 x=19.355 y=-5.917 z=42.198
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682075 x=0.005 y=0.011 z=9.794
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682080 x=-0.483 y=-0.362 z=-0.516
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682082 x=20.432 y=-4.203 z=38.234
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682086 x=0.007 y=0.013 z=9.821
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682088 x=-0.086 y=-0.149 z=-0.163
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682092 x=20.118 y=-6.264 z=41.001
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682097 x=0.011 y=0.002 z=9.804
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682100 x=-0.603 y=-0.744 z=0.686
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682104 x=20.986 y=-3.271 z=39.023
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682107 x=0.012 y=0.005 z=9.832
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682112 x=0.553 y=0.343 z=-0.604
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682114 x=19.534 y=-5.192 z=40.208
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682118 x=0.020 y=0.009 z=9.800
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682121 x=-0.373 y=-0.184 z=0.179
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682123 x=20.594 y=-3.905 z=41.241
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682125 x=0.011 y=0.010 z=9.807
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682130 x=0.421 y=0.210 z=0.404
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682133 x=20.029 y=-5.373 z=41.822
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491682136 x=0.016 y=0.002 z=9.794
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491682139 x=0.625 y=-0.465 z=0.359
2026-06-03 15:01:22 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491682141 x=20.834 y=-6.689 z=39.538
