2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0002,0.0127,9.8132'
2026-06-03 15:01:21 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1296,0.2687,0.8551'
2026-06-03 15:01:21 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9142,-7.6646,40.0688'
2026-06-03 15:01:21 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.009,0.0041,9.7993'
2026-06-03 15:01:21 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4176,0.1635,0.3246'
2026-06-03 15:01:21 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5841,-5.4816,39.2101'
2026-06-03 15:01:21 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0108,0.0095,9.8161'
2026-06-03 15:01:21 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.169,0.1543,0.4849'
2026-06-03 15:01:21 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4494,-4.7801,41.2307'
2026-06-03 15:01:21 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0068,0.0069,9.8081'
2026-06-03 15:01:21 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0158,0.5097,-0.1112'
2026-06-03 15:01:21 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.4237,-5.6517,39.8583'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0143,0.008,9.7934'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.227,-0.3465,-0.525'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.3979,-6.5347,39.6587'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0088,0.0086,9.8073'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7279,-0.3854,0.2067'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8135,-4.7287,41.596'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0092,0.0183,9.7973'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7054,0.2621,-0.368'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7065,-5.45,40.1751'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0177,0.013,9.7952'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6478,-0.3734,-0.1704'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5111,-2.4519,39.7507'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0047,0.0098,9.8029'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3,0.0974,-1.1278'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.1873,-3.9479,41.1248'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0055,0.0071,9.8125'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6096,1.0744,0.1578'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3549,-5.9167,42.1976'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0051,0.0113,9.7945'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4832,-0.3619,-0.5159'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4321,-4.2034,38.2342'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0073,0.0128,9.8207'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0856,-0.1493,-0.1625'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1181,-6.2642,41.0008'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0106,0.0023,9.8036'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6032,-0.7437,0.6863'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9857,-3.2713,39.0232'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0118,0.0055,9.8316'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.553,0.3431,-0.6036'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5342,-5.1925,40.2075'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0204,0.0087,9.7997'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3728,-0.1836,0.1794'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5937,-3.9054,41.2409'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.011,0.0104,9.8074'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4215,0.21,0.4041'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0293,-5.3735,41.8223'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0163,0.002,9.7939'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6246,-0.4651,0.3595'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8337,-6.6887,39.5376'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0147,0.0045,9.8186'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4039,-0.3549,-0.1133'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.48,-6.4869,40.4503'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.015,0.0078,9.81'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7496,0.2666,0.2868'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.296,-7.616,37.6379'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0029,0.0124,9.8031'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3095,0.1932,0.5183'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5667,-4.3343,41.4585'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0079,0.0095,9.8174'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2189,-0.5146,-0.3685'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0974,-2.6189,40.8986'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0177,0.0185,9.815'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2234,0.5334,-0.3505'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.446,-3.8779,41.601'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0168,0.0026,9.8204'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.247,-0.5117,-0.4585'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7407,-5.2162,40.3481'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0142,0.0096,9.8065'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.491,0.7874,-0.8754'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.3013,-7.0095,41.0827'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0132,0.0118,9.8137'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1928,-0.5844,0.6707'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.9421,-4.9918,39.9272'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0131,0.0157,9.8117'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.575,-0.4995,1.0133'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.803,-6.8815,41.4064'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0219,0.0098,9.8302'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0145,-1.0782,0.5061'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6443,-6.3583,41.1093'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.02,0.0078,9.8229'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.633,0.0363,0.4127'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0894,-4.0354,39.1003'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0149,0.0032,9.8079'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0378,-0.3143,0.1203'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.36,-5.1111,39.399'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0181,0.0067,9.797'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.8351,-0.598,-0.2521'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8149,-4.9641,38.8993'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.018,0.0052,9.8222'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0664,-0.1682,0.1437'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.996,-4.7956,41.2136'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0089,0.0112,9.8015'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0286,-0.0288,0.0044'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5162,-6.6701,39.5485'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0167,0.0149,9.8166'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1488,-0.3229,0.7533'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.0679,-4.8794,41.4419'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0199,0.0192,9.822'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3094,0.1429,0.7248'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.979,-3.5285,41.4399'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0145,0.0112,9.793'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0771,-0.0153,0.0208'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5668,-4.3916,40.1473'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0209,0.011,9.8142'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3251,0.1485,1.0944'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1068,-4.3279,38.9033'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0156,0.0114,9.8067'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1865,0.3164,0.2923'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0218,-4.8664,39.6928'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.015,0.0062,9.8269'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4206,0.6867,0.2507'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6299,-4.3886,40.3526'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.023,0.0109,9.7944'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5278,0.1316,0.0196'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2027,-4.7119,39.5739'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0176,0.0126,9.8133'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3745,0.9871,-0.2779'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8709,-3.363,39.175'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0154,0.0099,9.8155'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0113,0.3806,0.0681'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0128,-7.487,39.6082'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0185,0.0126,9.7926'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3667,-0.1225,-0.2283'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0822,-5.4415,39.1195'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0114,0.0114,9.7983'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4502,0.3222,-0.7691'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2009,-5.5578,39.7636'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0188,0.0158,9.8191'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2439,0.8397,-0.091'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4975,-5.2678,40.3197'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0241,0.0064,9.805'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0562,0.3884,0.5054'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.7451,-6.1541,40.8332'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0145,0.0075,9.8243'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5825,0.1237,-0.6639'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4686,-5.6792,40.5686'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0141,0.0119,9.8263'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.287,-0.0795,-0.3285'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.198,-4.1111,40.883'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0214,0.0041,9.8034'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.2317,-0.9305,-1.0045'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5517,-5.119,40.7759'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0227,0.0095,9.8077'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3602,0.1071,0.1561'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9827,-4.9834,38.7364'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0268,0.0099,9.7958'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5925,0.1183,0.2975'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3636,-5.5018,40.4608'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0165,0.0139,9.7914'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3758,-0.2015,-0.09'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.4672,-5.9433,38.7716'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0219,0.0133,9.8069'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2716,0.37,-0.2704'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0946,-4.6694,40.3232'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0225,0.0113,9.809'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4095,0.3019,0.2919'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0939,-4.0739,41.5043'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0167,0.0108,9.8212'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.296,0.2516,0.8846'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8864,-6.6531,39.1054'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0222,0.002,9.8217'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1566,-0.8065,-0.226'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4791,-4.4768,40.1574'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0178,0.0143,9.82'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4239,0.994,0.4534'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.7347,-6.338,40.9833'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.015,0.0041,9.82'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4383,0.1252,-0.6297'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4285,-6.0049,40.1559'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0185,0.0072,9.8215'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0894,-0.7757,0.5899'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0452,-4.1828,40.5053'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0192,0.0089,9.8083'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4639,-0.5837,-0.027'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.2447,-5.9483,39.9825'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0224,0.006,9.8262'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3311,-0.1739,-0.5564'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0583,-5.6011,40.9229'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0164,0.0048,9.8143'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1236,-0.881,0.4'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9467,-4.1269,38.7581'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0252,0.0143,9.8142'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.318,0.3949,-0.3832'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6617,-5.5187,39.7532'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.028,0.0074,9.8197'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0777,0.4403,0.3162'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2131,-4.9099,39.3085'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0222,0.0049,9.8074'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2003,-0.0442,0.4881'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.626,-3.8748,39.4641'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0233,0.0107,9.7977'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.0232,0.0101,0.9925'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.099,-5.4426,38.0169'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0169,0.0107,9.8103'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4646,0.178,0.4358'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4223,-6.1359,40.6348'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0264,0.0152,9.8091'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1515,-0.817,-0.0382'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.7049,-3.725,41.782'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0235,0.0092,9.825'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6758,-0.0997,0.2197'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0857,-6.1836,39.2579'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.021,0.0116,9.8105'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3372,-0.4888,0.6219'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1449,-4.3932,39.995'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0209,0.0162,9.8184'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2136,-0.0625,-0.6366'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2136,-3.9694,39.2317'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0235,0.0069,9.8035'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5209,0.7934,-0.1035'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7728,-5.6591,38.7966'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0173,0.0163,9.7997'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1622,0.3782,0.3606'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1582,-6.8369,39.7574'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.013,0.011,9.8149'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7751,-0.2031,-0.2135'
2026-06-03 15:01:22 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4067,-3.8793,40.969'
