2026-06-03 15:00:53 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491653801 x=0.004 y=0.004 z=9.801
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659039 x=-0.340 y=0.503 z=-0.781
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659042 x=19.575 y=-4.425 z=40.573
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659044 x=-0.001 y=-0.004 z=9.808
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659046 x=0.541 y=0.058 z=0.706
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659049 x=19.346 y=-3.669 z=39.046
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659052 x=-0.004 y=0.011 z=9.832
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659055 x=-0.324 y=-0.529 z=0.316
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659057 x=19.275 y=-5.810 z=40.432
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659059 x=0.002 y=0.000 z=9.818
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659062 x=-0.542 y=0.451 z=-0.215
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659064 x=20.358 y=-5.278 z=39.631
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659067 x=0.004 y=0.004 z=9.813
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659070 x=-0.214 y=0.234 z=0.162
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659072 x=20.038 y=-4.343 z=40.033
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659121 x=0.007 y=-0.001 z=9.828
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659124 x=0.041 y=0.425 z=0.664
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659128 x=19.621 y=-4.402 z=40.583
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659133 x=-0.002 y=-0.002 z=9.810
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659138 x=0.138 y=0.769 z=-0.175
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659142 x=17.934 y=-3.991 z=39.357
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659145 x=-0.004 y=0.003 z=9.782
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659148 x=-0.273 y=0.096 z=0.630
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659152 x=19.856 y=-4.924 z=39.355
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659157 x=0.005 y=0.009 z=9.809
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659160 x=-0.279 y=-0.199 z=-0.003
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659163 x=20.544 y=-3.260 z=40.538
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659167 x=0.000 y=-0.006 z=9.824
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659171 x=-0.140 y=-0.378 z=0.137
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659175 x=18.785 y=-2.997 z=38.942
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659178 x=-0.010 y=0.001 z=9.812
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659182 x=-0.124 y=0.092 z=1.092
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659185 x=20.096 y=-4.927 z=40.079
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659189 x=0.004 y=0.007 z=9.806
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659192 x=-0.246 y=0.671 z=0.083
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659194 x=18.302 y=-4.494 z=40.514
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659197 x=0.000 y=0.001 z=9.811
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659199 x=0.691 y=-0.061 z=-0.205
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659203 x=19.970 y=-7.255 z=39.087
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659206 x=0.002 y=0.003 z=9.779
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659209 x=-0.569 y=-0.449 z=-0.398
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659211 x=18.332 y=-5.124 z=39.757
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659213 x=-0.001 y=0.012 z=9.805
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659215 x=-1.162 y=-0.329 z=-0.288
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659219 x=20.338 y=-3.812 z=39.242
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659222 x=0.007 y=-0.005 z=9.811
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659225 x=-0.230 y=-0.878 z=-0.267
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659228 x=21.311 y=-4.392 z=39.899
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659231 x=0.001 y=0.005 z=9.809
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659234 x=-0.433 y=0.126 z=-0.052
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659237 x=21.806 y=-4.519 z=39.060
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659240 x=0.010 y=-0.007 z=9.822
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659242 x=0.136 y=-0.483 z=0.045
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659245 x=19.427 y=-5.982 z=40.128
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659248 x=0.005 y=-0.004 z=9.817
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659252 x=0.197 y=-0.075 z=-0.456
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659256 x=20.558 y=-3.947 z=41.336
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659258 x=0.013 y=0.005 z=9.790
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659261 x=0.626 y=-0.387 z=0.697
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659264 x=20.591 y=-5.203 z=40.419
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659268 x=0.004 y=0.005 z=9.806
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659272 x=-0.350 y=0.561 z=-0.389
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659275 x=20.287 y=-4.970 z=40.459
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659278 x=-0.000 y=-0.002 z=9.805
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659280 x=0.635 y=0.570 z=0.244
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659283 x=20.327 y=-4.818 z=39.661
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659285 x=0.002 y=-0.001 z=9.815
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659287 x=-0.289 y=0.198 z=0.617
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659290 x=19.398 y=-4.910 z=40.413
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659292 x=0.007 y=0.007 z=9.796
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659294 x=0.421 y=0.549 z=-0.193
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659296 x=18.771 y=-5.100 z=39.087
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659298 x=0.003 y=-0.001 z=9.800
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659301 x=-0.571 y=-0.754 z=0.258
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659304 x=19.744 y=-4.643 z=40.678
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659306 x=-0.002 y=-0.004 z=9.819
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659308 x=-0.298 y=0.463 z=0.406
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659310 x=19.948 y=-6.033 z=41.075
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659313 x=-0.004 y=0.003 z=9.811
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659315 x=-0.197 y=0.464 z=0.783
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659319 x=20.555 y=-4.372 z=40.533
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659322 x=-0.002 y=0.007 z=9.807
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659324 x=-0.431 y=-0.737 z=0.012
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659327 x=19.692 y=-5.489 z=39.774
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659330 x=0.013 y=-0.005 z=9.805
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659334 x=1.060 y=-0.318 z=-0.125
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659338 x=20.541 y=-3.386 z=39.895
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659340 x=0.003 y=0.008 z=9.812
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659342 x=-0.017 y=-0.166 z=-1.062
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659345 x=21.393 y=-4.903 z=39.529
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659347 x=0.010 y=0.011 z=9.806
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659350 x=-0.156 y=0.172 z=0.024
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659353 x=19.820 y=-5.155 z=39.804
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659356 x=-0.001 y=-0.004 z=9.816
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659359 x=-0.257 y=0.123 z=-0.356
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659361 x=21.763 y=-4.169 z=39.958
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659364 x=0.010 y=0.001 z=9.802
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659368 x=0.494 y=0.578 z=0.675
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659372 x=19.959 y=-3.173 z=40.458
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659375 x=0.004 y=-0.000 z=9.811
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659377 x=0.550 y=0.465 z=-0.261
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659379 x=20.046 y=-4.881 z=39.823
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659383 x=0.002 y=0.004 z=9.803
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659386 x=-0.043 y=-0.255 z=-0.078
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659389 x=20.218 y=-4.603 z=39.200
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659393 x=0.007 y=0.002 z=9.814
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659395 x=-0.011 y=0.281 z=-0.361
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659398 x=19.627 y=-5.354 z=39.273
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659402 x=0.011 y=0.003 z=9.816
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659405 x=-0.343 y=-0.029 z=0.448
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659408 x=20.672 y=-7.664 z=39.373
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659410 x=0.005 y=-0.003 z=9.809
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659413 x=-0.436 y=-0.912 z=0.245
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659415 x=17.290 y=-4.418 z=40.173
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659418 x=0.008 y=0.007 z=9.823
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659421 x=0.206 y=0.323 z=-0.506
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659423 x=21.170 y=-5.335 z=38.617
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659426 x=0.012 y=0.012 z=9.810
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659429 x=-0.315 y=-0.335 z=-0.747
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659431 x=19.362 y=-5.161 z=37.641
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659435 x=0.008 y=0.013 z=9.791
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659438 x=1.181 y=-0.448 z=0.513
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659441 x=20.625 y=-5.325 z=40.255
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659444 x=0.004 y=0.005 z=9.820
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659447 x=-0.587 y=0.144 z=-0.396
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659450 x=20.384 y=-6.767 z=39.012
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659454 x=-0.001 y=0.010 z=9.800
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659456 x=-0.239 y=-0.045 z=-0.925
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659459 x=20.154 y=-6.604 z=38.368
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659461 x=0.011 y=-0.001 z=9.791
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659464 x=-0.005 y=-0.473 z=0.142
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659466 x=20.490 y=-4.123 z=38.477
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659471 x=0.009 y=-0.006 z=9.813
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659474 x=-0.247 y=0.343 z=0.075
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659476 x=20.770 y=-4.457 z=39.260
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659479 x=0.015 y=0.001 z=9.794
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659482 x=-0.565 y=0.202 z=-0.164
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659486 x=21.992 y=-4.795 z=40.310
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659489 x=0.010 y=0.014 z=9.809
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659492 x=-0.482 y=-0.522 z=-0.204
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659495 x=18.993 y=-4.377 z=40.124
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659498 x=0.008 y=0.002 z=9.796
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659501 x=-0.299 y=-0.217 z=0.579
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659504 x=20.424 y=-4.426 z=41.147
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659507 x=0.007 y=0.005 z=9.794
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659509 x=0.075 y=-0.140 z=0.464
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659512 x=18.184 y=-3.419 z=40.445
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659514 x=0.010 y=0.007 z=9.800
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659517 x=-0.061 y=-0.472 z=-0.202
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659569 x=20.990 y=-4.585 z=39.052
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659572 x=0.007 y=0.011 z=9.822
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659575 x=0.726 y=0.636 z=0.579
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659580 x=20.221 y=-4.844 z=39.195
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659584 x=0.011 y=0.010 z=9.820
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659588 x=0.810 y=-0.208 z=-0.260
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659591 x=18.844 y=-4.723 z=39.460
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659594 x=0.006 y=0.003 z=9.797
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659597 x=0.130 y=-0.371 z=0.173
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659601 x=20.814 y=-3.371 z=41.338
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659605 x=0.015 y=0.003 z=9.809
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659608 x=0.731 y=-0.190 z=-0.991
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659612 x=20.406 y=-4.850 z=38.704
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659615 x=0.008 y=0.003 z=9.824
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659621 x=-0.195 y=0.959 z=-0.760
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659625 x=20.111 y=-4.271 z=40.336
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659628 x=0.007 y=-0.001 z=9.822
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659632 x=-0.033 y=-0.565 z=-0.515
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659635 x=20.691 y=-5.734 z=39.013
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659638 x=0.001 y=0.005 z=9.808
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659641 x=0.171 y=-1.406 z=0.773
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659644 x=20.753 y=-5.491 z=38.991
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659647 x=0.007 y=-0.001 z=9.809
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659650 x=0.827 y=0.246 z=-0.021
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659653 x=18.807 y=-4.442 z=39.160
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659657 x=0.005 y=0.002 z=9.806
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659660 x=0.122 y=0.587 z=0.697
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659663 x=19.073 y=-2.232 z=41.058
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659666 x=0.010 y=0.003 z=9.818
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659670 x=0.234 y=-0.835 z=0.215
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659674 x=20.956 y=-3.962 z=39.584
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659676 x=0.019 y=0.011 z=9.824
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659678 x=0.010 y=0.045 z=-0.032
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659680 x=19.832 y=-3.640 z=37.848
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659683 x=0.005 y=0.002 z=9.820
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659686 x=0.276 y=-0.691 z=-0.427
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659689 x=20.836 y=-4.430 z=40.486
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659691 x=0.019 y=0.004 z=9.793
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659693 x=0.423 y=-0.256 z=-0.520
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659695 x=19.693 y=-5.471 z=40.893
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659698 x=0.018 y=0.011 z=9.793
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659700 x=0.454 y=-0.792 z=0.059
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659703 x=20.043 y=-3.774 z=39.205
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659706 x=0.015 y=0.003 z=9.829
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659708 x=-0.198 y=-0.481 z=-0.111
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659710 x=20.327 y=-6.581 z=40.798
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659713 x=0.017 y=0.006 z=9.825
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659715 x=0.308 y=-0.927 z=-1.080
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659718 x=19.016 y=-5.625 z=38.873
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659721 x=0.014 y=0.003 z=9.816
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659723 x=-0.341 y=0.392 z=0.502
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659725 x=20.410 y=-5.072 z=38.737
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659728 x=0.019 y=0.009 z=9.818
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659730 x=0.360 y=1.122 z=-1.161
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659732 x=20.037 y=-5.174 z=38.306
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659736 x=0.018 y=0.004 z=9.809
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659738 x=0.354 y=0.316 z=0.337
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491659741 x=18.743 y=-6.146 z=38.312
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491659743 x=0.018 y=-0.004 z=9.817
2026-06-03 15:00:59 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491659745 x=-0.357 y=-0.223 z=-0.245
