2026-06-04 14:19:03 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0011,-0.0038,9.8037'
2026-06-04 14:21:06 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4031,-3.3609,40.6906'
2026-06-04 14:21:06 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0035,0.0026,9.7994'
2026-06-04 14:21:06 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3082,0.2596,-0.1131'
2026-06-04 14:21:06 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0743,-5.1672,40.4426'
2026-06-04 14:21:06 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0043,0.0,9.825'
2026-06-04 14:21:06 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6453,0.5366,0.5416'
2026-06-04 14:21:06 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.3431,-3.747,40.8684'
2026-06-04 14:21:06 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0054,0.0028,9.8059'
2026-06-04 14:21:06 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.165,0.2034,0.211'
2026-06-04 14:21:06 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6798,-4.8821,40.4943'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0011,0.0026,9.8162'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1393,0.2649,0.086'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2426,-4.9293,40.366'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0106,0.0004,9.8162'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3078,-0.08,1.2362'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1483,-5.8129,40.2227'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0095,0.0144,9.8205'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.0813,-0.6734,-0.0739'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1045,-7.4193,38.4014'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0042,0.0038,9.8175'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4402,-0.2174,0.7638'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2194,-3.4067,38.6518'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.007,-0.0029,9.8161'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6859,-0.1551,-0.5118'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5949,-3.5845,40.5442'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0009,0.002,9.8006'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5816,-0.1389,-0.0391'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4155,-5.1487,40.7834'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0092,-0.0016,9.819'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6872,-1.1253,0.0624'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0198,-4.3206,40.703'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0091,-0.0007,9.8032'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.0073,-1.3356,0.3604'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1384,-5.7032,39.6756'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.011,0.0037,9.8248'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0343,0.6212,-0.0338'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1982,-4.6683,40.4771'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0037,0.001,9.8098'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7365,0.4034,-0.3175'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5803,-5.8265,40.9895'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0078,0.0025,9.8138'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2507,-0.7013,0.5346'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3194,-4.5144,40.9405'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0057,-0.0064,9.8103'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0329,-0.7487,0.4296'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.85,-5.3052,40.3471'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.006,0.0087,9.801'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7119,-0.7236,-0.5522'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9622,-4.2093,40.3045'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0097,0.0143,9.81'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5703,-0.2895,0.2229'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.186,-3.9513,42.1383'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0122,-0.0047,9.8202'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3656,0.1274,0.95'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.966,-5.7615,40.4679'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.017,-0.0008,9.8173'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5044,-0.7363,-0.1704'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5311,-5.2332,39.0939'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0104,0.0015,9.8272'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0857,-0.2926,0.8586'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6945,-6.5398,39.3575'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0067,0.0121,9.8159'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4832,-0.4849,-0.0435'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '22.7428,-3.6602,40.2735'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0017,0.0028,9.8193'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1197,0.2135,-0.0376'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6463,-4.1595,40.5638'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0045,0.0037,9.8045'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4899,0.3545,-0.4373'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7967,-3.894,38.0402'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.013,0.0062,9.8185'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.74,-0.2855,0.3133'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8415,-4.379,39.7165'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0186,-0.0143,9.8034'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4614,0.1114,0.4627'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0201,-7.0399,40.6015'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0095,0.0108,9.7997'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.8398,0.6536,-0.1073'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5451,-4.9248,40.9257'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0053,0.0065,9.8152'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2255,-1.0818,-0.398'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9037,-5.7619,40.0879'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0166,-0.0006,9.8103'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2997,-0.5196,-0.3561'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6241,-7.3384,39.1907'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.009,0.0101,9.828'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2239,-0.145,-1.3125'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9812,-3.6328,39.6346'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0141,-0.0011,9.8074'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4084,0.5452,0.0116'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.244,-7.2433,39.8926'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0095,0.0149,9.8178'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0124,0.1411,-0.24'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.3359,-5.7155,39.7893'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0105,-0.0009,9.8149'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1,0.1976,-0.6459'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7013,-6.0479,39.0586'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0161,0.0031,9.8148'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1738,-0.1326,-0.3314'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4208,-5.2508,40.9817'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0133,0.0044,9.7995'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5451,0.4647,-0.5154'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1124,-4.5025,40.7519'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0093,0.0126,9.802'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2197,-0.3665,0.4189'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.7266,-5.2066,39.8196'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0066,0.0059,9.8097'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4104,-0.235,-0.1303'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3521,-5.3978,40.2831'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0119,0.0017,9.8112'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2156,0.5297,-0.4124'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6614,-4.2587,38.3651'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0233,0.0175,9.8109'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.455,1.0698,-0.4193'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2693,-4.432,39.712'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0137,0.002,9.8205'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.8261,-0.1393,-0.9411'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1132,-6.5182,40.066'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0189,0.0149,9.8062'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.288,0.0605,-0.0651'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.6609,-4.985,40.2878'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0161,0.0067,9.81'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7926,-0.5231,-0.0651'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1211,-4.5866,38.758'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0161,0.0103,9.8013'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1505,-0.237,-1.0674'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.8685,-5.737,40.8499'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0158,0.015,9.8127'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3743,0.1284,-0.274'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9007,-6.5785,38.4515'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0114,0.0155,9.8214'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.149,-1.1152,0.4711'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1004,-4.323,41.4191'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0145,0.0102,9.8073'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5423,1.082,-0.291'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1891,-3.6235,38.5302'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0154,0.0095,9.8272'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2807,-0.0848,0.3552'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.5416,-4.2262,39.3999'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0158,0.0002,9.8095'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8121,-0.179,0.1626'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8846,-4.5391,38.951'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0082,0.0096,9.7981'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1411,0.4531,-0.2754'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1758,-3.7166,39.3126'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0148,0.0075,9.8007'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1509,-0.1338,-0.7954'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.7612,-5.6106,38.6977'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.017,0.0076,9.8101'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4626,0.2289,0.3846'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8864,-4.3702,41.0151'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0102,0.0019,9.8136'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.1007,0.2741,0.0997'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.006,-5.0438,39.0606'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0165,0.006,9.7978'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2811,0.2087,0.7868'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.6585,-4.4919,40.803'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0114,0.0114,9.811'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3748,0.0606,-0.3073'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5262,-5.7739,40.7932'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0107,0.0061,9.806'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.417,-0.2738,-0.1253'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7256,-5.7916,40.2524'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0167,0.0064,9.8106'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2361,-0.186,0.8732'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.1758,-6.4419,39.4339'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0129,0.0074,9.807'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1873,0.209,-0.5416'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3691,-6.4745,39.6774'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0159,0.0104,9.8372'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2353,-0.6224,0.5153'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1752,-5.708,40.8975'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0102,0.0036,9.8203'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.481,0.4683,0.2174'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0982,-4.8331,38.509'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0262,0.0124,9.7968'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2041,0.7138,-0.241'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4738,-6.5119,38.6985'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0028,-0.0008,9.8037'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2087,0.0672,-0.0809'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.8098,-5.2823,40.9175'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0276,0.0174,9.8069'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1145,0.5016,-0.3939'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.5104,-6.1661,41.1401'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.016,0.0094,9.8102'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6024,0.5415,0.4337'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.339,-6.1319,38.5021'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0169,0.0107,9.8066'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0375,0.5696,-0.8976'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.855,-5.6514,40.3828'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0219,0.0031,9.8247'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8924,-0.1685,0.4295'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9986,-5.5508,40.23'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0246,0.0099,9.794'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0162,-0.2252,-1.0174'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7931,-6.1823,39.567'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.026,0.008,9.8057'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0675,-0.4095,-0.0421'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8911,-6.2615,42.2441'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0095,0.0106,9.8134'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7116,-0.1652,0.0808'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0286,-4.4911,39.8707'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0254,0.0077,9.8038'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3214,0.7962,-0.2521'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8098,-3.7921,40.6761'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0065,0.014,9.7946'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4904,-0.1166,0.6103'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '22.0446,-5.1875,38.4834'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0187,0.0057,9.7964'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.5171,0.3049,0.1314'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3913,-4.4091,38.5624'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0101,0.0081,9.8083'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5415,0.4667,-0.9287'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.28,-3.8162,40.001'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0027,-0.0022,9.8179'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0748,0.3872,1.4758'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.071,-4.7908,40.9493'
2026-06-04 14:21:07 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0193,0.0042,9.8003'
